Customer_ID,Month,Customer_Lifetime_Value,Churn_Rate,Net_Promoter_Score,Account_Balance,Age,Gender,City,State
1555,2023-08-01 15:20:42.195111,3655,0.3225597754051806,4,11877,55,Male,New York,CA
1556,2023-08-01 15:20:42.195113,886,0.27164406154840426,7,22885,58,Female,New York,FL
1557,2023-08-01 15:20:42.195115,4593,0.27092142272420183,10,34724,72,Male,New York,CA
1558,2023-08-01 15:20:42.195117,2498,0.03143214543138421,4,37537,66,Male,Miami,IL
1559,2023-08-01 15:20:42.195119,1650,0.17815200305460255,6,38492,55,Female,Chicago,IL
1560,2023-08-01 15:20:42.195121,2319,0.19982236697764308,10,35526,62,Female,Houston,CA
1561,2023-08-01 15:20:42.195123,874,0.27584184058080324,5,36127,49,Female,Los Angeles,NY
1562,2023-08-01 15:20:42.195125,1974,0.23056044697914677,8,3234,40,Female,Miami,NY
1563,2023-08-01 15:20:42.195127,859,0.4459294961786075,9,49246,74,Female,Chicago,TX
1564,2023-08-01 15:20:42.195129,1641,0.35573707269547405,0,43003,56,Male,Miami,CA
1565,2023-08-01 15:20:42.195131,3861,0.09176149883238888,4,16490,54,Female,Miami,FL
1566,2023-08-01 15:20:42.195133,2091,0.3833343418648835,3,6006,46,Male,Chicago,NY
1567,2023-08-01 15:20:42.195136,3773,0.32645296928037726,2,44114,28,Male,Chicago,TX
1568,2023-08-01 15:20:42.195138,3428,0.34178911347015456,4,13803,51,Male,Los Angeles,TX
1569,2023-08-01 15:20:42.195140,4259,0.11676735158494514,5,29604,48,Male,Los Angeles,TX
1570,2023-08-01 15:20:42.195142,2400,0.48629237568332967,7,19899,76,Male,Miami,CA
1571,2023-08-01 15:20:42.195144,4150,0.48236852948767417,3,42238,63,Male,New York,FL
1572,2023-08-01 15:20:42.195146,4958,0.20011351237396605,9,11926,67,Male,Chicago,FL
1573,2023-08-01 15:20:42.195148,2809,0.38054467083558663,4,2269,54,Female,Chicago,IL
1574,2023-08-01 15:20:42.195150,623,0.16384369151490288,6,23273,35,Male,Miami,NY
1575,2023-08-01 15:20:42.195152,2916,0.053218834857036636,10,15073,34,Male,Miami,CA
1576,2023-08-01 15:20:42.195154,2656,0.48566365530185157,5,45223,54,Male,New York,FL
1577,2023-08-01 15:20:42.195156,2852,0.2708061902629983,5,21400,68,Female,Miami,TX
1578,2023-08-01 15:20:42.195158,1877,0.1370740996853763,2,4957,63,Female,Chicago,IL
1579,2023-08-01 15:20:42.195160,882,0.1424213691440838,10,458,18,Female,Los Angeles,NY
1580,2023-08-01 15:20:42.195162,2127,0.2956623688206552,2,37872,28,Male,Houston,IL
1581,2023-08-01 15:20:42.195164,3670,0.44135423345297425,7,9529,41,Female,Houston,IL
1582,2023-08-01 15:20:42.195166,3334,0.10864293283299228,4,19051,45,Female,Houston,NY
1583,2023-08-01 15:20:42.195169,1156,0.35833351117433637,5,10338,81,Female,Houston,TX
1584,2023-08-01 15:20:42.195171,3662,0.4556327593592486,10,26521,62,Male,Houston,NY
1585,2023-08-01 15:20:42.195173,4130,0.4362848882273656,4,44889,28,Female,Miami,FL
1586,2023-08-01 15:20:42.195175,2010,0.07116219884375566,0,1307,37,Male,Los Angeles,TX
1587,2023-08-01 15:20:42.195177,2460,0.43977438469891256,5,32372,36,Male,Los Angeles,IL
1588,2023-08-01 15:20:42.195179,3167,0.24686964362684186,5,7266,72,Female,Houston,TX
1589,2023-08-01 15:20:42.195181,2110,0.10957931463218276,7,2554,32,Male,Chicago,TX
1590,2023-08-01 15:20:42.195183,2446,0.2605249764783681,8,39510,68,Male,Chicago,IL
1591,2023-08-01 15:20:42.195185,4302,0.20971626220117032,2,22290,21,Female,Miami,TX
1592,2023-08-01 15:20:42.195187,1402,0.47846310036984724,8,34731,62,Male,Houston,NY
1593,2023-08-01 15:20:42.195189,2884,0.42501473856145966,7,14582,80,Female,Houston,TX
1594,2023-08-01 15:20:42.195191,2990,0.025087124333619447,6,34005,39,Male,Chicago,NY
1595,2023-08-01 15:20:42.195193,3920,0.024969233975756185,2,19437,59,Male,Chicago,IL
1596,2023-08-01 15:20:42.195195,2867,0.1567038383021238,1,12044,41,Male,Los Angeles,NY
1597,2023-08-01 15:20:42.195197,1195,0.26900327376387656,2,12406,25,Female,Chicago,NY
1598,2023-08-01 15:20:42.195200,3341,0.41594995673006735,6,10986,84,Female,Los Angeles,NY
1599,2023-08-01 15:20:42.195202,1588,0.17747337832101323,4,20720,25,Male,Houston,FL
1600,2023-08-01 15:20:42.195204,2735,0.3326848526783269,0,20231,52,Male,Los Angeles,IL
1601,2023-08-01 15:20:42.195206,2741,0.06115802357655991,6,11628,51,Male,New York,CA
1602,2023-08-01 15:20:42.195208,913,0.02200423965114965,10,19910,20,Male,Los Angeles,FL
1603,2023-08-01 15:20:42.195210,1409,0.40603525290451886,1,2192,78,Male,Los Angeles,NY
1604,2023-08-01 15:20:42.195212,2630,0.26606253367500515,1,15371,34,Female,Los Angeles,IL
1605,2023-08-01 15:20:42.195214,2922,0.4226164743253038,5,40223,83,Male,New York,IL
1606,2023-08-01 15:20:42.195216,1997,0.2074079084899922,1,3051,72,Male,Chicago,IL
1607,2023-08-01 15:20:42.195218,1550,0.020793191399670327,6,28554,82,Female,New York,FL
1608,2023-08-01 15:20:42.195220,936,0.026497897324797633,2,46232,36,Female,Chicago,NY
1609,2023-08-01 15:20:42.195222,1804,0.0702311324480399,0,16666,40,Male,Chicago,CA
1610,2023-08-01 15:20:42.195224,2089,0.04517014505099139,1,15473,67,Male,Chicago,NY
1611,2023-08-01 15:20:42.195226,1511,0.15856508913591258,5,46209,80,Female,Los Angeles,IL
1612,2023-08-01 15:20:42.195228,2807,0.08000922105631174,6,5685,29,Female,Houston,IL
1613,2023-08-01 15:20:42.195230,4202,0.08772583081792519,1,37813,66,Male,New York,CA
1614,2023-08-01 15:20:42.195233,1764,0.2604532782262426,9,3267,55,Female,Los Angeles,CA
1615,2023-08-01 15:20:42.195235,3914,0.29580059372839224,7,22540,23,Female,Houston,NY
1616,2023-08-01 15:20:42.195237,1388,0.050530576146933216,10,37596,82,Female,New York,CA
1617,2023-08-01 15:20:42.195241,4732,0.42292883205867193,3,31431,32,Male,Houston,IL
1618,2023-08-01 15:20:42.195243,1318,0.22257053559249948,0,41257,73,Male,Los Angeles,NY
1619,2023-08-01 15:20:42.195245,3992,0.06685111386060295,6,39229,46,Male,Chicago,NY
1620,2023-08-01 15:20:42.195247,4399,0.3200288205868144,7,23578,27,Male,Chicago,NY
1621,2023-08-01 15:20:42.195249,4618,0.13457337803686084,10,15472,50,Male,New York,NY
1622,2023-08-01 15:20:42.195251,4107,0.38290851722288366,0,28199,64,Male,Los Angeles,TX
1623,2023-08-01 15:20:42.195253,2129,0.14179433548173911,3,39990,29,Female,Chicago,TX
1624,2023-08-01 15:20:42.195255,1816,0.033611146072715155,4,22105,65,Female,Houston,TX
1625,2023-08-01 15:20:42.195257,3087,0.434251880958954,2,1619,35,Female,Houston,TX
1626,2023-08-01 15:20:42.195259,726,0.19120849543371654,6,20556,30,Female,Chicago,NY
1627,2023-08-01 15:20:42.195261,2757,0.28051398868015515,3,26754,19,Female,New York,FL
1628,2023-08-01 15:20:42.195264,4924,0.4361839565740383,5,34873,62,Male,Los Angeles,TX
1629,2023-08-01 15:20:42.195266,2272,0.15469772401019807,7,25451,24,Male,New York,TX
1630,2023-08-01 15:20:42.195273,1439,0.2036141447296366,7,8647,38,Male,Houston,CA
1631,2023-08-01 15:20:42.195275,3823,0.031073406414800345,8,26772,71,Female,Los Angeles,TX
1632,2023-08-01 15:20:42.195278,2173,0.27646480665445633,4,44717,63,Female,Los Angeles,CA
1633,2023-08-01 15:20:42.195280,4096,0.19575608384924875,7,36709,31,Female,Miami,NY
1634,2023-08-01 15:20:42.195282,1174,0.2515036463792488,5,34932,29,Female,Miami,FL
1635,2023-08-01 15:20:42.195284,3753,0.14067084636436902,10,31228,77,Male,Los Angeles,CA
1636,2023-08-01 15:20:42.195286,2777,0.38353142569074994,6,19711,33,Female,Houston,TX
1637,2023-08-01 15:20:42.195288,4258,0.1177046209233631,9,3966,70,Female,New York,FL
1638,2023-08-01 15:20:42.195290,2722,0.40550621330879244,1,30216,23,Male,Los Angeles,NY
1639,2023-08-01 15:20:42.195292,3962,0.018600658049648167,4,29436,50,Male,Los Angeles,NY
1640,2023-08-01 15:20:42.195294,4525,0.11939905889754618,8,20193,29,Female,Los Angeles,CA
1641,2023-08-01 15:20:42.195296,1219,0.1569022585069656,3,21036,49,Male,New York,IL
1642,2023-08-01 15:20:42.195298,4926,0.416583928940946,6,47932,62,Male,Los Angeles,FL
1643,2023-08-01 15:20:42.195300,3785,0.0846406149747126,7,24870,46,Male,Los Angeles,TX
1644,2023-08-01 15:20:42.195302,988,0.4693154347005172,1,31231,61,Male,Los Angeles,FL
1645,2023-08-01 15:20:42.195304,1741,0.29528229228643327,7,25068,22,Male,New York,IL
1646,2023-08-01 15:20:42.195306,2347,0.4957506717664681,1,49529,34,Female,Chicago,TX
1647,2023-08-01 15:20:42.195308,3770,0.07899344495741127,9,48252,27,Female,Miami,NY
1648,2023-08-01 15:20:42.195310,960,0.40745064726740077,7,13479,45,Male,Chicago,TX
1649,2023-08-01 15:20:42.195312,2494,0.1373534398289881,0,32530,69,Male,New York,CA
1650,2023-08-01 15:20:42.195314,3673,0.152347207778996,8,19090,48,Female,Los Angeles,CA
1651,2023-08-01 15:20:42.195316,3813,0.34814731353654327,1,6039,71,Male,New York,FL
1652,2023-08-01 15:20:42.195318,2196,0.47938771931781754,10,44869,32,Female,Houston,FL
1653,2023-08-01 15:20:42.195320,3283,0.25529574986580666,4,27176,23,Female,Houston,CA
1654,2023-08-01 15:20:42.195322,4145,0.4054130905331569,1,31533,63,Male,Miami,NY
1655,2023-08-01 15:20:42.195324,2432,0.23471299232178158,2,37953,23,Female,Miami,FL
1656,2023-08-01 15:20:42.195327,1616,0.2458533545024758,10,8911,50,Female,Miami,FL
1657,2023-08-01 15:20:42.195329,4323,0.49754087096929556,1,42606,45,Female,Chicago,NY
1658,2023-08-01 15:20:42.195331,4063,0.4807072180014679,3,25951,65,Female,New York,IL
1659,2023-08-01 15:20:42.195333,3243,0.35874417481556387,9,10785,28,Male,Houston,NY
1660,2023-08-01 15:20:42.195335,856,0.22412798397615422,2,38970,72,Male,Houston,CA
1661,2023-08-01 15:20:42.195337,1369,0.3149481996624506,9,719,46,Male,Chicago,NY
1662,2023-08-01 15:20:42.195339,4142,0.18397011766145957,0,29390,60,Male,Los Angeles,IL
1663,2023-08-01 15:20:42.195341,744,0.4769194300389355,1,5466,25,Male,Chicago,NY
1664,2023-08-01 15:20:42.195343,3712,0.42856873410702534,3,45650,82,Female,Los Angeles,TX
1665,2023-08-01 15:20:42.195345,4782,0.4804822145170853,1,22457,61,Male,Miami,FL
1666,2023-08-01 15:20:42.195347,4732,0.4193498371126417,3,18120,45,Female,Chicago,FL
1667,2023-08-01 15:20:42.195349,4509,0.4043290297749505,4,18701,83,Female,New York,FL
1668,2023-08-01 15:20:42.195351,4138,0.367142106712274,10,27513,44,Female,Houston,IL
1669,2023-08-01 15:20:42.195353,3436,0.20735455524650342,9,2887,26,Female,Houston,FL
1670,2023-08-01 15:20:42.195355,1961,0.2049399464960569,10,2276,49,Female,Miami,CA
1671,2023-08-01 15:20:42.195357,1100,0.3828938825127421,0,28582,37,Female,Houston,IL
1672,2023-08-01 15:20:42.195359,1128,0.02598279468736759,2,3796,34,Male,Miami,FL
1673,2023-08-01 15:20:42.195361,4869,0.4962967217936417,3,17176,82,Male,New York,NY
1674,2023-08-01 15:20:42.195363,2661,0.4520958376964967,9,47056,37,Female,Houston,FL
1675,2023-08-01 15:20:42.195365,4199,0.02348440071880349,10,9356,22,Male,Miami,IL
1676,2023-08-01 15:20:42.195367,2413,0.4785968457598885,5,43461,58,Female,Miami,CA
1677,2023-08-01 15:20:42.195369,3280,0.2213765178992966,10,2971,68,Male,Chicago,TX
1678,2023-08-01 15:20:42.195371,1160,0.26318220876087123,9,43510,77,Female,New York,NY
1679,2023-08-01 15:20:42.195373,2538,0.4737636914436987,7,7912,38,Male,Houston,FL
1680,2023-08-01 15:20:42.195376,2679,0.41334880704734106,3,47957,25,Female,Chicago,CA
1681,2023-08-01 15:20:42.195378,1891,0.17246670254292495,6,13969,45,Male,Miami,TX
1682,2023-08-01 15:20:42.195380,4065,0.044867559734982077,3,16754,54,Male,Chicago,TX
1683,2023-08-01 15:20:42.195382,1890,0.40733050469388005,7,14370,78,Female,Miami,NY
1684,2023-08-01 15:20:42.195384,4107,0.1827752769051405,3,16773,74,Female,Chicago,TX
1685,2023-08-01 15:20:42.195386,2980,0.2741563308406443,7,23255,40,Male,Miami,CA
1686,2023-08-01 15:20:42.195388,3424,0.02840983429546462,4,37644,74,Female,New York,CA
1687,2023-08-01 15:20:42.195390,4332,0.04005216826520848,5,34248,74,Male,Los Angeles,TX
1688,2023-08-01 15:20:42.195392,2173,0.10827452302576163,6,19640,78,Female,Chicago,IL
1689,2023-08-01 15:20:42.195394,4807,0.12290416443750145,2,25017,64,Male,Miami,NY
1690,2023-08-01 15:20:42.195396,2487,0.48375429490164984,5,20566,53,Female,New York,FL
1691,2023-08-01 15:20:42.195398,3298,0.21381251324510897,6,35617,42,Female,Houston,CA
1692,2023-08-01 15:20:42.195400,1635,0.4102219385877617,8,21075,64,Male,New York,NY
1693,2023-08-01 15:20:42.195402,4311,0.49258061735361314,7,5241,71,Male,Miami,NY
1694,2023-08-01 15:20:42.195404,3208,0.08330471026820674,10,45146,48,Female,Chicago,IL
1695,2023-08-01 15:20:42.195406,3773,0.02012897075703319,1,31586,26,Female,Chicago,FL
1696,2023-08-01 15:20:42.195408,1476,0.4765886749918214,9,43833,34,Male,Houston,CA
1697,2023-08-01 15:20:42.195410,4407,0.475112227166551,8,11256,82,Female,New York,CA
1698,2023-08-01 15:20:42.195412,2252,0.09432372235467709,0,10828,83,Female,Miami,FL
1699,2023-08-01 15:20:42.195415,4699,0.09829591952279247,6,2014,18,Female,Houston,CA
1700,2023-08-01 15:20:42.195417,1506,0.35035175935410984,6,33376,74,Male,New York,TX
1701,2023-08-01 15:20:42.195419,4164,0.0251203731109555,8,19008,30,Female,Chicago,IL
1702,2023-08-01 15:20:42.195421,4857,0.3359216351768186,4,1638,80,Male,New York,IL
1703,2023-08-01 15:20:42.195425,1060,0.36625781319154116,6,37155,82,Male,New York,TX
1704,2023-08-01 15:20:42.195427,4420,0.1964536778362483,3,34019,35,Female,Miami,TX
1705,2023-08-01 15:20:42.195429,868,0.022344772840022387,3,36358,75,Female,Miami,TX
1706,2023-08-01 15:20:42.195431,2324,0.48542598376576795,6,14311,76,Male,Houston,NY
1707,2023-08-01 15:20:42.195433,3472,0.4103927895876367,8,17476,66,Male,Houston,FL
1708,2023-08-01 15:20:42.195436,2886,0.2205020123522717,4,39294,23,Female,Miami,NY
1709,2023-08-01 15:20:42.195438,1499,0.09783524983481712,2,35631,60,Male,Miami,IL
1710,2023-08-01 15:20:42.195440,1981,0.40630709243613383,3,27898,19,Male,Miami,IL
1711,2023-08-01 15:20:42.195442,3593,0.33962446716236,4,43626,73,Female,Miami,NY
1712,2023-08-01 15:20:42.195444,874,0.29015553174043685,6,21174,68,Female,Miami,IL
1713,2023-08-01 15:20:42.195446,612,0.019699872590154648,4,26600,44,Female,Miami,IL
1714,2023-08-01 15:20:42.195448,639,0.31443330003430897,0,10908,45,Female,Los Angeles,TX
1715,2023-08-01 15:20:42.195450,1387,0.3940423228172126,1,16502,83,Female,Los Angeles,IL
1716,2023-08-01 15:20:42.195452,4561,0.19322131303627865,3,39300,30,Male,Los Angeles,NY
1717,2023-08-01 15:20:42.195454,4265,0.3694085057811309,6,9841,36,Male,Houston,TX
1718,2023-08-01 15:20:42.195456,627,0.37796050119802593,7,23031,46,Female,Houston,TX
1719,2023-08-01 15:20:42.195458,3261,0.4582182463286868,7,38656,34,Male,New York,FL
1720,2023-08-01 15:20:42.195460,2869,0.48563150725077464,4,26017,58,Male,Los Angeles,IL
1721,2023-08-01 15:20:42.195462,2488,0.10300949845635643,3,14356,66,Female,Chicago,IL
1722,2023-08-01 15:20:42.195464,3775,0.04628068677705052,2,45933,52,Male,New York,TX
1723,2023-08-01 15:20:42.195466,707,0.3190432308678047,7,10925,55,Female,Chicago,NY
1724,2023-08-01 15:20:42.195468,4617,0.08053153765039311,6,28990,46,Male,New York,IL
1725,2023-08-01 15:20:42.195470,2018,0.47619737821432734,10,2700,71,Female,Houston,CA
1726,2023-08-01 15:20:42.195472,2695,0.30353184770368696,3,36422,83,Male,Los Angeles,IL
1727,2023-08-01 15:20:42.195474,3349,0.35485823238534875,5,34610,44,Male,Los Angeles,CA
1728,2023-08-01 15:20:42.195476,4349,0.23083637272006743,5,45900,76,Female,New York,CA
1729,2023-08-01 15:20:42.195478,4695,0.13226693975074183,1,29184,82,Female,Chicago,FL
1730,2023-08-01 15:20:42.195481,3142,0.061893844157841243,9,15538,76,Male,Houston,TX
1731,2023-08-01 15:20:42.195483,3494,0.4426669741665888,10,34139,39,Male,Chicago,CA
1732,2023-08-01 15:20:42.195485,3415,0.35355840126456206,8,41343,82,Female,Chicago,FL
1733,2023-08-01 15:20:42.195487,3428,0.19895062130416755,6,17300,26,Female,New York,NY
1734,2023-08-01 15:20:42.195489,582,0.4792146973910705,3,11436,63,Male,Houston,FL
1735,2023-08-01 15:20:42.195491,675,0.3358473129565091,9,16853,44,Female,Los Angeles,CA
1736,2023-08-01 15:20:42.195493,2601,0.1702518756343907,3,7774,42,Male,New York,TX
1737,2023-08-01 15:20:42.195495,4962,0.13676870465616608,10,24573,36,Female,Houston,IL
1738,2023-08-01 15:20:42.195497,1359,0.31051292559481575,8,25740,59,Female,Chicago,NY
1739,2023-08-01 15:20:42.195499,4517,0.3598858344552821,7,10378,40,Female,Chicago,NY
1740,2023-08-01 15:20:42.195512,1634,0.3719743438560175,0,22620,60,Female,New York,IL
1741,2023-08-01 15:20:42.195514,2750,0.23488085313244197,2,17668,33,Male,Chicago,FL
1742,2023-08-01 15:20:42.195516,4933,0.19237819199435743,6,26349,55,Female,Miami,IL
1743,2023-08-01 15:20:42.195518,3186,0.4132620644704661,10,43426,63,Female,Chicago,TX
1744,2023-08-01 15:20:42.195520,2934,0.3122239678477452,0,1114,25,Female,Houston,FL
1745,2023-08-01 15:20:42.195522,1190,0.3876638401437203,0,23724,23,Male,Miami,TX
1746,2023-08-01 15:20:42.195524,794,0.14173822204727482,0,26393,54,Female,Chicago,IL
1747,2023-08-01 15:20:42.195526,2373,0.3958196431086431,4,35685,78,Male,New York,NY
1748,2023-08-01 15:20:42.195528,4141,0.1317079682841717,5,18525,57,Female,Miami,TX
1749,2023-08-01 15:20:42.195530,2967,0.2721624972534771,10,5768,35,Female,Houston,TX
1750,2023-08-01 15:20:42.195532,562,0.15326772410197465,10,7452,21,Female,Houston,FL
1751,2023-08-01 15:20:42.195534,4851,0.20974010041003133,10,29593,18,Male,Houston,NY
1752,2023-08-01 15:20:42.195536,1322,0.35935040385081485,5,30549,18,Female,Miami,TX
1753,2023-08-01 15:20:42.195540,2137,0.08815120864526556,4,34900,38,Male,Los Angeles,FL
1754,2023-08-01 15:20:42.195543,741,0.4420283998033189,3,16054,52,Male,Chicago,CA
1755,2023-08-01 15:20:42.195546,4664,0.013902558325271052,10,27035,40,Female,New York,NY
1756,2023-08-01 15:20:42.195548,776,0.3738401080918065,9,14487,42,Female,Miami,IL
1757,2023-08-01 15:20:42.195550,3091,0.4065689551597786,4,26247,66,Male,Los Angeles,NY
1758,2023-08-01 15:20:42.195552,4909,0.4711491981415,0,23508,78,Male,Miami,FL
1759,2023-08-01 15:20:42.195554,636,0.04804398023450283,2,761,58,Male,Houston,NY
1760,2023-08-01 15:20:42.195556,3177,0.39929796048776045,6,10804,84,Male,Los Angeles,CA
1761,2023-08-01 15:20:42.195558,3442,0.30916790995755805,4,28346,30,Male,New York,FL
1762,2023-08-01 15:20:42.195560,4129,0.1985537724383406,6,5620,83,Female,Los Angeles,NY
1763,2023-08-01 15:20:42.195563,984,0.3688765140386058,1,14017,39,Male,Houston,IL
1764,2023-08-01 15:20:42.195566,4884,0.1791626772982865,10,31235,59,Male,Los Angeles,NY
1765,2023-08-01 15:20:42.195568,998,0.12835305243382406,9,47186,53,Male,Houston,IL
1766,2023-08-01 15:20:42.195570,2236,0.11382822191565345,10,26929,56,Female,New York,IL
1767,2023-08-01 15:20:42.195572,2794,0.12942744643692747,2,47321,32,Female,Houston,CA
1768,2023-08-01 15:20:42.195574,3953,0.48033277332959307,7,43470,26,Female,Houston,FL
1769,2023-08-01 15:20:42.195576,3860,0.2201827233807707,2,35110,57,Female,Miami,FL
1770,2023-08-01 15:20:42.195578,948,0.10979689750861557,1,5718,30,Male,New York,NY
1771,2023-08-01 15:20:42.195580,2420,0.3193952713970044,0,29016,81,Female,Chicago,FL
1772,2023-08-01 15:20:42.195582,3888,0.17523122202721853,7,48509,34,Female,Miami,NY
1773,2023-08-01 15:20:42.195584,4666,0.06600002729900993,9,15910,24,Female,Houston,NY
1774,2023-08-01 15:20:42.195586,1316,0.47620659407558374,0,36513,34,Female,Miami,TX
1775,2023-08-01 15:20:42.195588,750,0.24238496027870726,4,30798,49,Male,New York,IL
1776,2023-08-01 15:20:42.195590,1667,0.014889600562640194,8,33372,58,Male,New York,NY
1777,2023-08-01 15:20:42.195592,3046,0.07241934384016625,5,36684,46,Female,Houston,CA
1778,2023-08-01 15:20:42.195594,4934,0.41209339126152744,8,29200,32,Male,Chicago,IL
1779,2023-08-01 15:20:42.195596,4734,0.04709286638179586,8,42315,35,Female,Houston,FL
1780,2023-08-01 15:20:42.195598,2982,0.14763216294125944,1,12099,25,Female,Miami,FL
1781,2023-08-01 15:20:42.195600,3081,0.24483744405812338,8,38859,53,Female,Houston,TX
1782,2023-08-01 15:20:42.195602,3906,0.0426167166779692,8,11412,62,Male,Houston,NY
1783,2023-08-01 15:20:42.195604,4677,0.19397977494858518,5,2482,37,Female,New York,TX
1784,2023-08-01 15:20:42.195606,4816,0.2839390496238351,2,14262,20,Male,Houston,NY
1785,2023-08-01 15:20:42.195608,705,0.1925413041421799,10,27297,21,Male,Los Angeles,NY
1786,2023-08-01 15:20:42.195610,3390,0.3317974475135879,10,8126,47,Male,Los Angeles,FL
1787,2023-08-01 15:20:42.195615,3806,0.4173701760487653,0,48108,48,Male,Los Angeles,FL
1788,2023-08-01 15:20:42.195617,2005,0.3886766909122653,8,26631,25,Female,Los Angeles,FL
1789,2023-08-01 15:20:42.195619,749,0.27853585476547765,6,11677,81,Male,Miami,CA
1790,2023-08-01 15:20:42.195621,543,0.3737040617275527,6,36031,26,Female,Miami,FL
1791,2023-08-01 15:20:42.195623,3442,0.44630066343747093,9,43508,33,Male,Houston,CA
1792,2023-08-01 15:20:42.195625,3274,0.30665176117871773,4,16035,53,Male,New York,NY
1793,2023-08-01 15:20:42.195627,989,0.29361530971085087,5,19375,59,Female,Los Angeles,CA
1794,2023-08-01 15:20:42.195629,4016,0.3610345848594685,5,17099,76,Female,New York,IL
1795,2023-08-01 15:20:42.195631,1454,0.43214171654117783,9,43407,28,Female,Houston,NY
1796,2023-08-01 15:20:42.195633,3778,0.28338444812384334,9,19045,67,Female,Miami,NY
1797,2023-08-01 15:20:42.195635,870,0.41269716382682603,1,7585,79,Male,Houston,FL
1798,2023-08-01 15:20:42.195637,4377,0.2712931856467602,2,12326,78,Male,Miami,CA
1799,2023-08-01 15:20:42.195639,4751,0.23692620978038062,10,27626,39,Female,Chicago,FL
1800,2023-08-01 15:20:42.195641,3546,0.39062733686954126,3,24131,40,Female,Chicago,NY
1801,2023-08-01 15:20:42.195643,3434,0.10198397878920351,3,49245,50,Male,Houston,FL
1802,2023-08-01 15:20:42.195645,4987,0.02526305546876162,5,1193,38,Female,Houston,IL
1803,2023-08-01 15:20:42.195647,1107,0.12926437477707994,4,19359,63,Female,Houston,NY
1804,2023-08-01 15:20:42.195649,1189,0.3940484706184521,8,2203,76,Female,Miami,IL
1805,2023-08-01 15:20:42.195651,4075,0.1693924029972564,6,12491,35,Male,Los Angeles,FL
1806,2023-08-01 15:20:42.195653,2878,0.4082296737476004,5,35603,44,Male,Los Angeles,IL
1807,2023-08-01 15:20:42.195655,3847,0.45251592665950374,10,39491,78,Female,Los Angeles,CA
1808,2023-08-01 15:20:42.195657,3005,0.012802104866786752,10,46854,32,Male,Los Angeles,FL
1809,2023-08-01 15:20:42.195659,3971,0.21148384381734714,0,35718,76,Male,Chicago,NY
1810,2023-08-01 15:20:42.195661,3464,0.39403174302686583,10,49153,65,Female,Los Angeles,IL
1811,2023-08-01 15:20:42.195663,3350,0.017714027367881722,7,41173,66,Female,Chicago,NY
1812,2023-08-01 15:20:42.195665,1491,0.16138843513339482,6,31026,75,Female,New York,TX
1813,2023-08-01 15:20:42.195667,3926,0.46982273449049056,4,32696,27,Male,Chicago,IL
1814,2023-08-01 15:20:42.195669,4934,0.2946656861452079,2,11022,83,Male,Miami,TX
1815,2023-08-01 15:20:42.195671,1072,0.20072293112897635,3,48275,41,Female,Los Angeles,FL
1816,2023-08-01 15:20:42.195673,1150,0.4652783648075767,6,3362,76,Female,Los Angeles,TX
1817,2023-08-01 15:20:42.195675,4134,0.22709908754190633,1,14311,59,Female,Los Angeles,NY
1818,2023-08-01 15:20:42.195677,4039,0.470566578065213,10,28654,78,Male,New York,CA
1819,2023-08-01 15:20:42.195679,3461,0.18759134808175626,5,7131,38,Female,New York,NY
1820,2023-08-01 15:20:42.195681,1439,0.25517612864562467,8,670,71,Male,Houston,IL
1821,2023-08-01 15:20:42.195683,3005,0.2817969777922423,0,7082,21,Female,New York,NY
1822,2023-08-01 15:20:42.195685,2178,0.11004161399243906,5,10041,64,Male,Miami,FL
1823,2023-08-01 15:20:42.195688,4688,0.47488475362335836,1,44535,67,Female,Los Angeles,FL
1824,2023-08-01 15:20:42.195690,1635,0.022233448838828013,10,38030,29,Female,Los Angeles,IL
1825,2023-08-01 15:20:42.195692,1819,0.40337735806400526,5,2790,45,Female,Miami,NY
1826,2023-08-01 15:20:42.195694,3755,0.4772321979472393,1,25480,66,Male,New York,CA
1827,2023-08-01 15:20:42.195696,3289,0.32486302905858067,5,42670,57,Male,Los Angeles,IL
1828,2023-08-01 15:20:42.195698,4382,0.03547478246907667,7,45451,47,Male,Houston,TX
1829,2023-08-01 15:20:42.195700,2887,0.44167677276343215,10,19050,62,Female,Chicago,CA
1830,2023-08-01 15:20:42.195702,1454,0.444185783303472,10,40250,52,Male,New York,IL
1831,2023-08-01 15:20:42.195704,4774,0.02471274261140248,9,16948,74,Male,Los Angeles,FL
1832,2023-08-01 15:20:42.195706,1730,0.42522008597997313,3,14815,70,Female,Houston,TX
1833,2023-08-01 15:20:42.195708,4356,0.42774823641052556,2,34414,67,Female,Chicago,NY
1834,2023-08-01 15:20:42.195710,1594,0.11328861975951401,1,25438,37,Female,Chicago,FL
1835,2023-08-01 15:20:42.195712,4645,0.14159546205228488,9,31747,69,Male,Houston,IL
1836,2023-08-01 15:20:42.195714,3655,0.4868076309770262,8,14219,57,Male,Miami,TX
1837,2023-08-01 15:20:42.195716,4831,0.14640055601470173,7,24785,81,Male,New York,NY
1838,2023-08-01 15:20:42.195718,1403,0.11765632729178618,7,42143,27,Male,Chicago,NY
1839,2023-08-01 15:20:42.195720,4634,0.1891418934919437,3,17520,53,Male,Miami,CA
1840,2023-08-01 15:20:42.195722,2648,0.09335655448154792,3,44354,81,Male,New York,CA
1841,2023-08-01 15:20:42.195724,4761,0.43368287171048864,7,15930,39,Male,Los Angeles,NY
